febrl1_id;febrl2_id
63104;95635
63107;126216
63110;84313
63112;102764
63122;124730
63125;111548
63125;124785
63128;70790
63129;77550
63130;128352
63134;83859
63134;85529
63139;94625
63140;100418
63141;117154
63141;125309
63145;83989
63145;96224
63150;67441
63151;109331
63151;126298
63156;97967
63156;127681
63162;80894
63167;121179
63169;118852
63172;91293
63181;124147
63181;129411
63189;115536
63189;128266
63191;103200
63194;68681
63196;78318
63196;96192
63197;106277
63205;85453
63206;84922
63214;88609
63214;101490
63219;114172
63221;104143
63222;101580
63231;119472
63234;100921
63237;126811
63241;70127
63242;71505
63244;81666
63244;122845
63245;65391
63245;123322
63247;96440
63251;119240
63256;64821
63258;77410
63258;111662
63262;75058
63265;76783
63266;64541
63274;126772
63277;100102
63281;101598
63281;125070
63282;82441
63291;115858
63293;87156
63294;118333
63295;63418
63295;113800
63296;128972
63298;92531
63302;88430
63304;117974
63310;90808
63311;118703
63311;125048
63312;90441
63314;119372
63317;67545
63322;81526
63325;87433
63325;92307
63332;121987
63338;83420
63339;116837
63347;68953
63347;123197
63348;100757
63348;104698
63349;103683
63354;118675
63357;78909
63357;115560
63363;66675
63366;75340
63366;77776
63368;114791
63375;95708
63375;118636
63376;114580
63377;120739
63379;88569
63380;111715
63382;119269
63384;83539
63392;90745
63392;119716
63395;95155
63402;75847
63402;88428
63409;81499
63412;89796
63413;123998
63414;105578
63417;111588
63417;121789
63418;113800
63419;80701
63420;89454
63422;95572
63422;122580
63426;64182
63426;85810
63429;71907
63433;108804
63434;85981
63434;110761
63440;83089
63441;84153
63450;71124
63452;92000
63452;125545
63453;108752
63468;127882
63470;112392
63472;88941
63477;69218
63477;76334
63479;124617
63482;68925
63486;121708
63487;87250
63487;120307
63488;71983
63488;76324
63492;119993
63497;106718
63498;83693
63498;109639
63511;115154
63512;73950
63514;122231
63515;112841
63516;89295
63521;104718
63521;118564
63535;128876
63536;71500
63540;100502
63540;116205
63543;102163
63543;116128
63561;83818
63562;117276
63564;96629
63575;114929
63576;67593
63577;89726
63577;89820
63585;110568
63598;119620
63600;92390
63601;80983
63601;105762
63602;110699
63605;78019
63605;86668
63613;121384
63618;94283
63619;92967
63624;103577
63626;85316
63627;120723
63633;72269
63633;101764
63636;82006
63638;90189
63638;125200
63644;65891
63644;116291
63649;70615
63649;88847
63651;101939
63651;120421
63653;73654
63655;64143
63655;106370
63662;70123
63667;94329
63668;98268
63675;94677
63678;67830
63683;67743
63683;114718
63692;103728
63692;119590
63693;86492
63694;83820
63703;91281
63703;94590
63705;83821
63708;70751
63714;97846
63714;113849
63715;98010
63719;91697
63721;99683
63722;90127
63722;103580
63724;97693
63726;67370
63726;79887
63728;76025
63728;107099
63729;66640
63729;81288
63737;129924
63757;79947
63760;104868
63760;109334
63765;76775
63773;84244
63774;118020
63783;100868
63785;88529
63785;122986
63787;93422
63787;126376
63795;113904
63797;64192
63798;101428
63800;89440
63815;112068
63822;111938
63839;84167
63841;127611
63844;80962
63848;66444
63848;81368
63849;82008
63851;80370
63852;70562
63856;120620
63858;86819
63861;89910
63870;69175
63873;90206
63873;91853
63876;102143
63881;125331
63882;91873
63884;129462
63893;81159
63893;90949
63895;66400
63903;115318
63904;75877
63904;112890
63908;82198
63908;86850
63910;75585
63911;118987
63914;72879
63916;72385
63916;102196
63918;67605
63918;106881
63926;115254
63926;128653
63937;93350
63937;126625
63941;74295
63943;83812
63963;112194
63966;91190
63967;86389
63973;64146
63975;91443
63976;129394
63977;123728
63982;94492
63989;90025
63991;73346
63991;76497
63998;70451
63998;120046
64004;122511
64005;129828
64007;89048
64008;68265
64010;125304
64012;80404
64020;94134
64022;91094
64022;95145
64024;66756
64024;126509
64027;81650
64028;118438
64028;129911
64032;69135
64041;86059
64041;101449
64043;126682
64054;98660
64061;114041
64062;68570
64065;108093
64066;100495
64069;74193
64071;79705
64071;95691
64077;128725
64078;117083
64082;112441
64083;84469
64084;92761
64088;108069
64091;82290
64092;122182
64093;87290
64094;115698
64095;65618
64095;91637
64102;76157
64102;77417
64111;76013
64111;78791
64112;109213
64113;129324
64115;129304
64116;90831
64116;104914
64119;76003
64121;117755
64122;89759
64124;96373
64124;106107
64125;68988
64131;112213
64134;71759
64142;64317
64143;106370
64147;128727
64157;128433
64163;88584
64167;108882
64168;92127
64168;121909
64169;64641
64169;87771
64171;78711
64176;87993
64176;88498
64182;85810
64183;110422
64188;65078
64196;86026
64196;102926
64205;77469
64205;104724
64207;76747
64209;100289
64212;77640
64221;98294
64222;75684
64240;91336
64243;73825
64245;114395
64248;85506
64251;93365
64251;94010
64252;85003
64257;77929
64264;94943
64266;127758
64268;112667
64269;96517
64273;69075
64278;110299
64282;125486
64282;128651
64286;129310
64290;73855
64295;89705
64297;121959
64302;64360
64304;77061
64308;88388
64316;104584
64316;111111
64324;79534
64324;118532
64329;77746
64329;80627
64332;66470
64332;106959
64334;87403
64336;80681
64339;67149
64347;119297
64350;110128
64351;107477
64354;74985
64354;108019
64359;117435
64365;98164
64372;77344
64376;87588
64383;109389
64384;95915
64384;126239
64389;122351
64390;127916
64395;71936
64398;120511
64405;126659
64408;73622
64415;108120
64417;118537
64418;89836
64422;95109
64425;120822
64427;113046
64434;103999
64436;129606
64439;108733
64442;112536
64445;98325
64446;112753
64446;112843
64448;65793
64450;126075
64457;78604
64463;84226
64469;81546
64472;105496
64474;125165
64476;82838
64476;97298
64480;92296
64482;82220
64482;82744
64489;66440
64489;122629
64490;105383
64491;90671
64492;83154
64495;87273
64497;108799
64498;66532
64498;118619
64502;125511
64506;103641
64507;84379
64508;103476
64511;68280
64512;74327
64512;117720
64513;116544
64514;103368
64515;79781
64515;114466
64522;103932
64524;75748
64525;98925
64525;109132
64526;64657
64539;69335
64539;121037
64545;110943
64546;76513
64549;119894
64552;68912
64552;103142
64558;70179
64564;107149
64565;112385
64565;113771
64570;75934
64570;125658
64584;102720
64586;79958
64586;117787
64588;69424
64593;68842
64594;84710
64595;118433
64598;67197
64606;95250
64606;120018
64608;68145
64608;90297
64609;75538
64611;87621
64611;126638
64612;83276
64618;84306
64620;120167
64621;100797
64624;93870
64624;94362
64628;81523
64630;94867
64633;93414
64636;88088
64637;77731
64641;87771
64642;86855
64648;80745
64650;94792
64652;68489
64659;107959
64660;89929
64663;120396
64663;121272
64675;89513
64676;99509
64681;91903
64683;72201
64684;73149
64685;76746
64687;92337
64688;123702
64693;95600
64695;111471
64697;68601
64707;68715
64708;104229
64708;128040
64709;81984
64709;124064
64714;96097
64717;91556
64720;86443
64725;110913
64729;89265
64738;70447
64738;109722
64739;76419
64739;118844
64745;118781
64749;106439
64755;105112
64762;73421
64762;115966
64767;68355
64769;74185
64769;101772
64774;70341
64774;121062
64777;93040
64777;110401
64782;84544
64782;92384
64785;82284
64785;107171
64791;127597
64796;92546
64799;84341
64802;67775
64807;92577
64809;68138
64812;128430
64823;107679
64827;96086
64829;124974
64832;93938
64833;109317
64834;97015
64834;106896
64840;65567
64842;97720
64848;110454
64849;85426
64850;72685
64850;79242
64854;123439
64858;91379
64861;79390
64864;76724
64864;124124
64870;112267
64878;94547
64880;96457
64890;91035
64891;84192
64891;110044
64892;77565
64892;122735
64899;99231
64901;113658
64902;89769
64905;85473
64907;71679
64907;128921
64919;89110
64924;68338
64924;123043
64925;89677
64928;68250
64932;95954
64934;69379
64939;102519
64947;119714
64950;110629
64952;86219
64952;103644
64962;84045
64966;76237
64970;129321
64975;65540
64977;115068
64980;106893
64981;114300
64982;84267
64987;79612
64989;94601
64995;85919
64999;127066
65008;101276
65009;96270
65012;129624
65017;81584
65020;71585
65027;100990
65029;83306
65032;69416
65041;126683
65042;100604
65047;111638
65047;127569
65051;92837
65056;68230
65066;110754
65072;107156
65073;102726
65090;93219
65092;90384
65093;66157
65101;110065
65104;122781
65105;117775
65106;119184
65106;125643
65109;80297
65110;127663
65112;110979
65115;74616
65120;122662
65124;128654
65125;116999
65129;118913
65136;113391
65137;69910
65141;87028
65148;116894
65149;129974
65150;127057
65157;125447
65160;71609
65161;92883
65165;66252
65165;97173
65166;105338
65167;76504
65172;66749
65172;108375
65181;97085
65187;109735
65187;113638
65189;86628
65192;125960
65203;89716
65204;71509
65205;104400
65206;121639
65207;89787
65213;70750
65213;86125
65214;114106
65215;89855
65215;100813
65217;125092
65217;129303
65221;90253
65226;120000
65227;102310
65227;105766
65229;67378
65229;112261
65235;69009
65235;94181
65237;104745
65238;87359
65244;117764
65247;98003
65251;77576
65251;93913
65254;114085
65257;110928
65259;117613
65260;75661
65268;110323
65270;92924
65270;120262
65272;115702
65275;85361
65275;120889
65276;109931
65281;78988
65281;109711
65291;79224
65291;107500
65292;104559
65293;84083
65293;104261
65295;101684
65295;125730
65299;99134
65301;69658
65302;104743
65304;81745
65313;95393
65317;101522
65317;114776
65318;81695
65320;68418
65323;115420
65329;113907
65335;81016
65345;88019
65345;126912
65347;90024
65352;124740
65354;117372
65359;126639
65361;72958
65361;118921
65362;110011
65368;75946
65368;110663
65371;109190
65371;125604
65374;113514
65375;77976
65376;91384
65381;120021
65382;104919
65391;123322
65392;128787
65399;88826
65400;104856
65402;72170
65406;78701
65406;104357
65410;94753
65411;96765
65411;108430
65412;113608
65413;117561
65415;84899
65418;97821
65423;115328
65425;96024
65427;65654
65429;89785
65442;79150
65450;66903
65450;81688
65455;72218
65455;103278
65458;89531
65462;129706
65463;78511
65463;79010
65464;66055
65465;79580
65465;127435
65467;67337
65467;93022
65470;125239
65470;129399
65471;67875
65473;109530
65478;81156
65478;82150
65488;103507
65489;90196
65489;112832
65493;65898
65512;105523
65516;80113
65519;118002
65523;124558
65527;106657
65528;80368
65529;125479
65536;116762
65539;66339
65539;85169
65544;75658
65545;85811
65545;89816
65548;126258
65560;102632
65561;93975
65565;69089
65565;103147
65566;104129
65568;98273
65569;86583
65574;121705
65574;128291
65575;81757
65585;79155
65588;100809
65596;71349
65599;129272
65600;82134
65605;112519
65606;87197
65606;98416
65610;76955
65615;109606
65618;91637
65620;119199
65628;103831
65629;99763
65630;109495
65637;80152
65648;110835
65649;93505
65650;87797
65651;112021
65651;129773
65652;91929
65653;107612
65656;91319
65656;107971
65659;127080
65660;101474
65664;109200
65666;78135
65670;122736
65683;116877
65684;78508
65687;94264
65702;79359
65702;83521
65705;89963
65707;123313
65711;84804
65711;120875
65714;93547
65714;106156
65735;123552
65740;87902
65740;108075
65741;107043
65745;117496
65749;112141
65751;122575
65755;91957
65763;111690
65783;98249
65790;123023
65791;91563
65795;69550
65796;123739
65798;68848
65803;79690
65804;68088
65807;82618
65807;84273
65814;83354
65816;93445
65817;76227
65819;128374
65821;125308
65822;118674
65824;101999
65824;122547
65825;103953
65827;115503
65828;82887
65828;107116
65835;71077
65835;126960
65839;104309
65839;124575
65851;96379
65851;129054
65853;76054
65853;80908
65855;76067
65856;111724
65858;83257
65858;94777
65870;96693
65879;87096
65880;110770
65883;126304
65886;89651
65887;106222
65888;98190
65891;116291
65892;91490
65899;98827
65900;77946
65900;85382
65902;111530
65903;117665
65905;79490
65913;86975
65915;95292
65918;110408
65919;112784
65920;74287
65922;82742
65928;126537
65931;76565
65933;121774
65936;97181
65936;118977
65943;86429
65950;77903
65950;80390
65953;107521
65968;122507
65975;86525
65975;115285
65976;113951
65976;114771
65977;108597
65979;113634
65983;87825
65994;84800
65996;73740
66008;84335
66008;106288
66012;97264
66014;102356
66014;107875
66018;117219
66019;114142
66022;129807
66028;92892
66032;110596
66037;91474
66037;126807
66038;92557
66039;94808
66039;112636
66042;84423
66045;93688
66052;126177
66059;107456
66062;69711
66064;90611
66066;111733
66067;78828
66070;74802
66070;98570
66071;113753
66075;107721
66076;115955
66078;121203
66084;105871
66086;117412
66091;90653
66099;68482
66101;77842
66106;90053
66106;91470
66111;91210
66111;98974
66113;105378
66117;82688
66118;124576
66122;74502
66123;86062
66124;85855
66127;77617
66130;117239
66132;107867
66136;121819
66143;89304
66153;127393
66160;90982
66160;103756
66161;67319
66165;66331
66165;108117
66168;67151
66171;110320
66171;110474
66172;118800
66178;95838
66187;109145
66187;119744
66188;71442
66188;120829
66190;66549
66193;104770
66197;89939
66199;73220
66201;123888
66203;99987
66228;77166
66231;122304
66238;92057
66241;94541
66242;99777
66242;124509
66245;81415
66246;108152
66247;122424
66252;97173
66267;79646
66267;118944
66268;69928
66269;119863
66271;121994
66273;124376
66278;121118
66283;87652
66283;121820
66284;108730
66287;98438
66294;94334
66296;109201
66303;66558
66307;73280
66312;109325
66313;80336
66324;115959
66324;118649
66327;81124
66331;108117
66332;71985
66333;99950
66335;96664
66339;85169
66340;90093
66349;110100
66354;84540
66354;96468
66355;127364
66361;87235
66368;83574
66369;75133
66374;103801
66375;76971
66375;106068
66379;79237
66388;67495
66388;68885
66394;73714
66394;90639
66404;89678
66404;126270
66407;107300
66413;91012
66418;70358
66422;128209
66423;84596
66424;72359
66428;76982
66428;111002
66433;67714
66440;122629
66444;81368
66446;128864
66450;116742
66451;120592
66459;69757
66459;122651
66465;124924
66469;119322
66470;106959
66471;117788
66473;104328
66478;85960
66481;110696
66484;105783
66489;108852
66491;92778
66494;83571
66494;92097
66497;75039
66503;80382
66505;86221
66506;104240
66509;105704
66513;80893
66515;107870
66519;79223
66520;113633
66522;90880
66523;76269
66524;68173
66524;69853
66529;87875
66532;118619
66534;107709
66534;112817
66538;83000
66548;84598
66548;125284
66550;67114
66551;84512
66557;121421
66565;71076
66566;128210
66569;100865
66572;88071
66573;112501
66574;100692
66575;74074
66582;93464
66583;105777
66591;115267
66593;100402
66596;108791
66600;67686
66600;93567
66602;113500
66613;102526
66615;100472
66621;121829
66622;81820
66624;87473
66624;95986
66625;78913
66625;98623
66628;68235
66640;81288
66641;78261
66644;70313
66646;112086
66650;68239
66654;128839
66658;72552
66658;107471
66660;82868
66661;70846
66665;84620
66666;103196
66678;96834
66680;108842
66680;119956
66688;128302
66691;116492
66692;80130
66694;110456
66704;118950
66704;120619
66706;111905
66708;74083
66708;106438
66711;80764
66712;71631
66716;112668
66718;80484
66720;92443
66728;90151
66729;81263
66741;88073
66741;99240
66747;124241
66748;95404
66749;108375
66750;123101
66753;102115
66756;126509
66758;116337
66759;119499
66764;102288
66765;71727
66767;78244
66767;122343
66775;120557
66779;101019
66779;108201
66784;84909
66784;87817
66787;74749
66789;68590
66790;67599
66797;82369
66801;92496
66803;78130
66806;68118
66806;104273
66807;117602
66808;95762
66813;103636
66815;77835
66816;87365
66825;85165
66838;123774
66843;112480
66848;74331
66849;95080
66849;104060
66852;87285
66862;73322
66866;94906
66866;111639
66870;74244
66871;88706
66873;111913
66876;83863
66876;104611
66878;84412
66878;119731
66883;80326
66884;97446
66890;83220
66892;100312
66895;117860
66899;82156
66903;81688
66909;90229
66916;93827
66917;104079
66917;125764
66919;89682
66919;107972
66924;68133
66924;77087
66937;79520
66937;82446
66941;109038
66948;83389
66948;128342
66951;128893
66953;99977
66956;122682
66957;81142
66958;112029
66964;125100
66967;104486
66967;110613
66968;110912
66972;116307
66980;79275
66981;88653
66984;128117
66985;120601
66986;121883
66989;69825
66997;111706
66997;122557
66998;94312
66998;104375
67000;79282
67000;124181
67001;114215
67002;99179
67003;120772
67006;72765
67009;100165
67009;103242
67011;121330
67019;79474
67025;72204
67030;114568
67030;120232
67031;77266
67034;108268
67034;116851
67045;81808
67045;124292
67046;95416
67049;76323
67054;112658
67055;107766
67055;122921
67056;100259
67057;81939
67059;115274
67069;112064
67071;107265
67071;110881
67072;96472
67073;93357
67075;71857
67075;113537
67078;87752
67085;85312
67086;125488
67093;97560
67093;98108
67102;84462
67104;76964
67104;102478
67105;102032
67105;111247
67106;129392
67115;80265
67115;122190
67116;93178
67119;108556
67122;127018
67127;113977
67138;110483
67140;87198
67140;103188
67141;114507
67143;72307
67155;90551
67156;93355
67158;94170
67158;102002
67159;122737
67170;68111
67170;83228
67171;94630
67173;95776
67178;91981
67181;99116
67181;127437
67189;88908
67189;107080
67199;94045
67202;99175
67202;101658
67204;117440
67208;81187
67208;104209
67210;83486
67216;101273
67220;86552
67226;81175
67231;76895
67233;70657
67233;80078
67236;113231
67238;83463
67239;103222
67241;114708
67244;124386
67248;81484
67249;80785
67250;116509
67255;108505
67257;121603
67262;100950
67280;98777
67280;107536
67282;102408
67285;68410
67290;104481
67300;92769
67303;92210
67305;76215
67310;103595
67313;76701
67318;90724
67320;74112
67328;105240
67337;93022
67340;115051
67342;128812
67350;68513
67356;88072
67356;119524
67357;75780
67361;100345
67361;123770
67363;67511
67366;115519
67370;79887
67374;127114
67375;70766
67378;112261
67379;107769
67380;127580
67383;122932
67387;70145
67388;112852
67390;109169
67393;73897
67401;110938
67403;99808
67403;129481
67404;94178
67406;101196
67410;73110
67414;81230
67419;124029
67435;81349
67436;117886
67439;68314
67449;119529
67456;85841
67463;116760
67463;127480
67466;67521
67475;106798
67476;72147
67477;86911
67483;103014
67485;72709
67485;111746
67487;70102
67487;78067
67495;68885
67499;117938
67502;121495
67504;116805
67504;123148
67512;81991
67516;94063
67516;106314
67517;72448
67523;67994
67523;108371
67526;122124
67533;84261
67535;111218
67536;81225
67536;128448
67537;112367
67538;69506
67538;110040
67539;123328
67542;74388
67542;124670
67543;83330
67548;68868
67549;81302
67557;86363
67560;95518
67561;118026
67568;115064
67569;82050
67571;70218
67576;83193
67579;81713
67589;82153
67591;114534
67594;90544
67596;121736
67600;118129
67603;114097
67605;106881
67613;67943
67613;102852
67616;69499
67619;122438
67619;127100
67621;109278
67624;109440
67628;117870
67628;124795
67630;109645
67634;118197
67637;129872
67640;83094
67658;100929
67661;76645
67661;87029
67664;88138
67671;95497
67671;104512
67673;111566
67676;100785
67676;115086
67682;111421
67683;127789
67685;112350
67686;93567
67688;99360
67694;77649
67698;80671
67698;108847
67700;68063
67700;95529
67706;127300
67710;95711
67710;116371
67716;98324
67717;69147
67734;120367
67742;111146
67743;114718
67751;87088
67754;116051
67761;114544
67763;77529
67765;93551
67770;128914
67774;70015
67776;100846
67776;112528
67780;123514
67785;79970
67785;107906
67786;75330
67788;101948
67791;127330
67794;71024
67794;107518
67795;97304
67796;72573
67801;119314
67804;71140
67805;116609
67808;96614
67812;90264
67815;94984
67817;99038
67818;94656
67821;71169
67823;102561
67832;89978
67835;101949
67835;102027
67838;80054
67838;105470
67846;70628
67848;98120
67850;86653
67852;86135
67852;98450
67856;98901
67856;127098
67857;89337
67861;77980
67862;106267
67866;90319
67866;106932
67868;115017
67874;93034
67876;103519
67877;88814
67877;92855
67880;118982
67884;119773
67888;71617
67895;75997
67896;87737
67896;113607
67898;110028
67899;104347
67904;76605
67904;126759
67905;121698
67905;129946
67906;103483
67906;114593
67909;115812
67915;83113
67915;97804
67916;116633
67922;94846
67935;72459
67937;68422
67937;78748
67943;102852
67944;70546
67949;102208
67949;108388
67956;82066
67957;106077
67962;79553
67972;79856
67976;112108
67977;76074
67981;79607
67982;88906
67982;115112
67992;89059
67994;108371
67995;127654
68000;69840
68005;75461
68017;90664
68020;125873
68026;88064
68035;124595
68039;117728
68040;80914
68041;92239
68041;104409
68043;119657
68045;74862
68052;81552
68052;107031
68056;75797
68063;95529
68071;81203
68077;80874
68077;81018
68089;125236
68095;91221
68101;77177
68103;114472
68104;121554
68110;116892
68111;83228
68114;124980
68117;124435
68118;104273
68122;107554
68127;101834
68130;100448
68131;97286
68133;77087
68135;127513
68141;88703
68143;95214
68145;90297
68147;94694
68148;73576
68153;71080
68154;111731
68155;77923
68159;90882
68165;99417
68165;124702
68170;127460
68173;69853
68174;81195
68177;118186
68186;100213
68187;78985
68187;94036
68188;129620
68194;127355
68195;105043
68208;122699
68213;85052
68216;110476
68216;119747
68219;82635
68219;103517
68221;109360
68227;98140
68237;128710
68243;81452
68243;100441
68246;86409
68258;79309
68264;107179
68290;82241
68291;117982
68294;109835
68295;77721
68295;94949
68296;129888
68300;83165
68306;89394
68307;92988
68308;111982
68309;108048
68310;92245
68319;110176
68319;115037
68324;87390
68324;129441
68325;80924
68325;128841
68327;101957
68333;116468
68334;124338
68338;123043
68339;103179
68343;98594
68358;117036
68360;123934
68366;107002
68366;124249
68373;86133
68374;70740
68374;116801
68387;125263
68388;127209
68389;69223
68389;122837
68390;80088
68393;95989
68396;104508
68400;101090
68401;95599
68403;83029
68409;86751
68411;104509
68421;83870
68422;78748
68423;76028
68424;101339
68428;88491
68433;73162
68434;106960
68435;120757
68441;73724
68442;78368
68442;80845
68463;95900
68464;100650
68467;116549
68468;120292
68472;117553
68473;104882
68476;69216
68483;121854
68483;125737
68488;75103
68490;104601
68491;114873
68493;88143
68500;122283
68501;87945
68505;97266
68505;115382
68507;126119
68509;117098
68514;129805
68515;70875
68515;125114
68520;76192
68535;75085
68535;84213
68541;123601
68544;84627
68544;96508
68552;125003
68558;76063
68560;102084
68563;100034
68564;126252
68567;93465
68567;110208
68574;80260
68583;82785
68585;124900
68586;103780
68586;124612
68588;129589
68593;74788
68593;112844
68594;76534
68594;92980
68595;122019
68602;123422
68608;116607
68617;106894
68618;110411
68638;128331
68641;107170
68649;102776
68649;121202
68650;91895
68650;101888
68653;77287
68656;73401
68656;127958
68662;107349
68663;84105
68664;70318
68666;122870
68668;116618
68670;118900
68671;100534
68672;122752
68674;88029
68674;98773
68676;111718
68677;82603
68679;114657
68682;103252
68684;119189
68687;122059
68688;128294
68688;128487
68693;75951
68693;99716
68701;85116
68701;113219
68703;110057
68707;120313
68707;120910
68712;119678
68720;98687
68720;125125
68732;127088
68733;80328
68737;95854
68740;104138
68741;89428
68750;68904
68754;109782
68754;122234
68757;102250
68766;88883
68770;92956
68772;81921
68773;86491
68783;69927
68785;100608
68785;109902
68800;91655
68809;113615
68814;73161
68820;120083
68820;127818
68824;88185
68826;88177
68830;105997
68831;73924
68833;129765
68838;79409
68838;114442
68839;125761
68844;71639
68853;96339
68853;126133
68861;128308
68862;122808
68865;102778
68865;107700
68871;111356
68873;123695
68877;79450
68878;74296
68878;96583
68879;75600
68880;120709
68887;79433
68902;83660
68906;95381
68909;77574
68912;103142
68915;108435
68922;73634
68927;111360
68932;109056
68934;122635
68940;108417
68943;80493
68943;120106
68944;115388
68946;123901
68951;105278
68951;112070
68953;123197
68956;94873
68958;107674
68958;118835
68960;91593
68963;77652
68963;78614
68967;72610
68975;95771
68976;117236
68981;115816
68982;119685
68982;129482
68991;101847
68997;90920
68999;73745
69000;91687
69000;129419
69001;99983
69002;75975
69002;76926
69007;92906
69009;94181
69012;111959
69018;102125
69021;123117
69027;119771
69029;95054
69038;115505
69039;74199
69039;125362
69040;123957
69042;122422
69042;125476
69053;97096
69056;70777
69056;128218
69059;116886
69059;127813
69061;87542
69070;88342
69083;81197
69083;120197
69085;125993
69089;103147
69094;78997
69094;116404
69100;98245
69100;109759
69103;122486
69105;90716
69105;112661
69116;73863
69116;85337
69117;74698
69118;76393
69119;87612
69149;79385
69160;73629
69161;124503
69164;116684
69170;105552
69170;119635
69180;100819
69183;74813
69184;72151
69188;83423
69190;73063
69199;88123
69206;73890
69206;124969
69209;80705
69211;112986
69212;90182
69218;76334
69223;122837
69229;70399
69234;106043
69248;121167
69253;82073
69257;115818
69258;76131
69260;78698
69260;111032
69264;120061
69281;107205
69289;73592
69292;126543
69293;114166
69294;101025
69298;90811
69300;76421
69306;78764
69306;95975
69311;77514
69318;97951
69335;121037
69336;110249
69342;87319
69342;99253
69347;125637
69349;71868
69354;110874
69354;119227
69356;80581
69356;127910
69358;111993
69359;101687
69362;107106
69363;78996
69375;76072
69385;91258
69390;124536
69392;102564
69397;126598
69406;117283
69406;124140
69407;84127
69407;102902
69409;108993
69411;94853
69412;78323
69417;76881
69417;112856
69418;118738
69418;129881
69444;97518
69444;121228
69449;113441
69454;90759
69454;127649
69455;95300
69461;75177
69461;75289
69463;115875
69465;125517
69469;87909
69472;120209
69472;122092
69477;124802
69495;76245
69495;116095
69496;118231
69497;82515
69498;75071
69506;110040
69507;71390
69507;115562
69509;78289
69514;90509
69514;124608
69515;99378
69519;121865
69523;101692
69525;83488
69529;74172
69532;78498
69537;82135
69539;123490
69543;72672
69543;103089
69545;114458
69552;80164
69552;103854
69553;127702
69561;74037
69565;101393
69576;112828
69583;112241
69584;72326
69593;91138
69605;120703
69608;94294
69609;103190
69625;119036
69627;73793
69628;120378
69633;76255
69634;84679
69640;129894
69643;72390
69644;102339
69644;104413
69649;73768
69652;116313
69666;120890
69673;85060
69675;73904
69678;80577
69678;112728
69684;122981
69690;112107
69695;114695
69696;77833
69702;125340
69704;79402
69705;110984
69707;78124
69708;86336
69708;107194
69710;92928
69714;99943
69717;93861
69717;97549
69724;99834
69724;120929
69725;78155
69731;112810
69732;71612
69743;125547
69748;110725
69755;84653
69757;122651
69761;72368
69763;127339
69770;79933
69778;97963
69781;101124
69785;124843
69788;80511
69790;85282
69791;88804
69795;124820
69797;119830
69801;82136
69801;127585
69814;115278
69822;129348
69828;86395
69830;84652
69830;96366
69842;124629
69845;70544
69848;112054
69849;97848
69850;124424
69866;103762
69868;78657
69870;121892
69877;97046
69880;79822
69880;94830
69881;77453
69895;127750
69900;76089
69909;81268
69909;125538
69912;83732
69912;88988
69914;105454
69924;107592
69925;96481
69929;95492
69931;77029
69931;119787
69932;109243
69937;87702
69939;119768
69947;91967
69949;89565
69950;91905
69953;103251
69955;88013
69955;129639
69962;88149
69966;92499
69971;111796
69977;110900
70004;81581
70014;87944
70014;95502
70017;97450
70022;95629
70027;103982
70036;78754
70036;108725
70040;85546
70042;101805
70050;100457
70052;95234
70053;98710
70053;114910
70058;75502
70058;121850
70066;113690
70068;74408
70070;88244
70070;97115
70072;73248
70073;106540
70077;70436
70079;120175
70080;122144
70082;122940
70087;93301
70094;87548
70102;78067
70103;77211
70112;95619
70117;99227
70121;94813
70132;89781
70132;125484
70133;75687
70133;117269
70135;97125
70135;114807
70147;71372
70148;101020
70151;128908
70153;112546
70156;101946
70156;128018
70157;112944
70158;96721
70162;75283
70163;115924
70166;71475
70166;109282
70170;79484
70171;115093
70172;101819
70173;122127
70176;102403
70180;83201
70185;123508
70192;70667
70196;119912
70199;95842
70200;126916
70225;77105
70229;79620
70239;84667
70242;74901
70242;97331
70246;115426
70248;71833
70255;76483
70255;126120
70258;124308
70261;109845
70265;92658
70269;71371
70277;71179
70282;81559
70282;105372
70292;120439
70294;118242
70296;83767
70301;91421
70302;104773
70308;87819
70309;77323
70311;89560
70315;91315
70317;81980
70317;84997
70321;116046
70321;117853
70332;83258
70332;94209
70333;87660
70335;86143
70340;87498
70341;121062
70348;94023
70348;104656
70351;70842
70370;109028
70371;125467
70375;78934
70377;87673
70377;109060
70400;96341
70403;77009
70417;88524
70420;81126
70430;122132
70438;86134
70439;119831
70442;74920
70446;92211
70447;109722
70448;94589
70451;120046
70457;128330
70460;78027
70460;123295
70465;76135
70467;81241
70469;115668
70476;81218
70477;102662
70483;80298
70487;123025
70492;79716
70497;93891
70500;74737
70504;83518
70508;79818
70508;114116
70509;113249
70513;80998
70513;116104
70516;85096
70516;109109
70517;124626
70522;95070
70524;129771
70526;108560
70528;100656
70530;125274
70541;108072
70542;114994
70563;75927
70565;81572
70565;114681
70573;85989
70577;107545
70577;111873
70579;75107
70579;121526
70582;98705
70584;81474
70585;96181
70590;121036
70590;129513
70592;100044
70595;89552
70608;126026
70611;96873
70612;71896
70612;113962
70615;88847
70625;104999
70627;85726
70631;105329
70635;112077
70639;96273
70639;101566
70640;91892
70648;98835
70652;90444
70652;100511
70656;108833
70657;80078
70664;125049
70673;77326
70673;115789
70676;101926
70686;93941
70690;97288
70695;72425
70695;119185
70698;120747
70699;77677
70699;82642
70704;101189
70705;78637
70705;125352
70708;126821
70715;73386
70715;129228
70717;72732
70722;76634
70724;76727
70726;76320
70727;73154
70729;81999
70734;96021
70735;113152
